"","date","sentido_ITUB4","lag_fechamento_ITUB4","lag_abertura_ITUB4","lag_volume_ITUB4","lag_retorno_ITUB4","lag_value_ITUB4"
"304",2013-04-01,"0",17.00662093,16.7750776,13.135648734928,0.01042887915,27
"305",2013-04-02,"0",16.75843535,16.9238924,12.7235947974185,-0.0147009998,41
"306",2013-04-03,"0",16.52206814,16.84352755,13.0234200055436,-0.01420478428,35
"307",2013-04-04,"0",16.46061267,16.42752126,12.8659396330553,-0.003726534327,24
"308",2013-04-05,"0",15.99260559,16.46534001,13.0879996499764,-0.02884395159,24
"309",2013-04-08,"0",15.98787824,15.87914932,13.3951942141638,-0.0002956393068,25
"310",2013-04-09,"1",15.97842355,15.99733293,12.6040732971044,-0.0005915410132,24
"311",2013-04-10,"1",16.35661109,16.04933372,12.666840001423,0.02339287959,0
"312",2013-04-11,"1",16.60243299,16.40388454,13.1165404570615,0.01491708672,24
"313",2013-04-12,"0",16.66388847,16.63079706,12.5833954476921,0.003694760479,24
"314",2013-04-15,"0",16.35661109,16.57879627,12.8293497842875,-0.01861184719,0
"315",2013-04-16,"1",16.00206027,16.19115404,12.5349374474295,-0.02191468268,24
